date,station,average
2002-03-15,614,5.5
2002-03-16,614,5.2
2002-03-17,614,4.5
2002-03-18,614,4.8
2002-03-19,614,4.3
2002-03-20,614,4.0
2002-03-21,614,3.6
2002-03-22,614,3.3
2002-03-23,614,2.8
2002-03-24,614,3.7
2002-03-25,614,5.0
2002-03-26,614,6.2
2002-03-27,614,7.0
2002-03-28,614,7.7
2002-03-29,614,7.8
2002-03-30,614,8.3
2002-03-31,614,7.9
2002-04-01,614,7.3
2002-04-02,614,7.4
2002-04-03,614,6.0
2002-04-04,614,4.4
2002-04-05,614,3.6
2002-04-06,614,3.6
2002-04-07,614,3.9
2002-04-08,614,3.7
2002-04-09,614,3.9
2002-04-10,614,4.8
2002-04-11,614,5.2
2002-04-12,614,5.9
2002-04-13,614,8.0
2002-04-14,614,8.7
2002-04-15,614,8.8
2002-04-16,614,7.3
2002-04-17,614,6.7
2002-04-18,614,5.4
2002-04-19,614,5.0
2002-04-20,614,4.8
2002-04-21,614,5.0
2002-04-22,614,5.4
2002-04-23,614,6.7
2002-04-24,614,7.5
2002-04-25,614,6.4
2002-04-26,614,7.8
2002-04-27,614,7.6
2002-04-28,614,8.6
2002-04-29,614,8.6
2002-04-30,614,9.3
2002-05-01,614,6.3
2002-05-02,614,6.7
2002-05-03,614,7.4
2002-05-04,614,6.6
2002-05-05,614,6.3
2002-05-06,614,5.5
2002-05-07,614,6.4
2002-05-08,614,5.6
2002-05-09,614,7.1
2002-05-10,614,7.4
2002-05-11,614,7.1
2002-05-12,614,7.4
2002-05-13,614,7.6
2002-05-14,614,7.0
2002-05-15,614,6.5
2002-05-16,614,5.2
2002-05-17,614,4.7
2002-05-18,614,5.1
2002-05-19,614,4.8
2002-05-20,614,4.7
2002-05-21,614,4.9
2002-05-22,614,5.3
2002-05-23,614,6.9
2002-05-24,614,5.9
2002-05-25,614,6.2
2002-05-26,614,6.4
2002-05-27,614,6.4
2002-05-28,614,6.0
2002-05-29,614,4.5
2002-05-30,614,3.6
2002-05-31,614,2.8
2002-06-01,614,2.7
2002-06-02,614,2.2
2002-06-03,614,3.2
2002-06-04,614,2.4
2002-06-05,614,3.2
2002-06-06,614,3.9
2002-06-07,614,5.5
2002-06-08,614,5.3
2002-06-09,614,5.3
2002-06-10,614,5.5
2002-06-11,614,4.3
2002-06-12,614,2.4
2002-06-13,614,2.3
2002-06-14,614,1.9
2002-06-15,614,0.7
2002-06-16,614,0.4
2002-06-17,614,0.5
2002-06-18,614,0.7
2002-06-19,614,0.6
2002-06-20,614,0.7
2002-06-21,614,0.5
2002-06-22,614,0.4
2002-06-23,614,0.4
2002-06-24,614,0.3
2002-06-25,614,0.4
2002-06-26,614,0.5
2003-02-01,614,2.7
2003-02-02,614,3.0
2003-02-03,614,3.4
2003-02-09,614,2.7
2003-02-10,614,2.3
2003-02-11,614,3.1
2003-02-12,614,3.3
2003-02-17,614,4.9
2003-02-18,614,4.6
2003-02-19,614,5.6
2003-02-25,614,1.5
2003-02-26,614,2.2
2003-02-27,614,3.1
2003-03-01,614,3.7
2003-03-02,614,4.1
2003-03-03,614,4.5
2003-03-04,614,5.1
2003-03-05,614,4.6
2003-03-06,614,3.9
2003-03-07,614,3.6
2003-03-08,614,3.5
2003-03-09,614,4.0
2003-03-10,614,3.9
2003-03-11,614,4.9
2003-03-12,614,5.5
2003-03-13,614,6.4
2003-03-14,614,6.4
2003-03-15,614,7.3
2003-03-16,614,8.1
2003-03-17,614,8.4
2003-03-18,614,9.1
2003-03-19,614,10.0
2003-03-20,614,10.2
2003-03-21,614,10.4
2003-03-22,614,10.9
2003-03-23,614,10.2
2003-03-24,614,9.4
2003-03-25,614,8.2
2003-03-26,614,5.9
2003-03-27,614,5.7
2003-03-28,614,5.5
2003-03-29,614,5.9
2003-03-30,614,6.1
2003-03-31,614,6.7
2003-04-01,614,8.6
2003-04-02,614,8.3
2003-04-03,614,7.4
2003-04-04,614,5.8
2003-04-05,614,5.0
2003-04-06,614,4.3
2003-04-07,614,3.7
2003-04-08,614,3.2
2003-04-09,614,3.0
2003-04-10,614,3.0
2003-04-11,614,3.7
2003-04-12,614,4.7
2003-04-13,614,6.0
2003-04-14,614,5.8
2003-04-15,614,7.0
2003-04-16,614,7.7
2003-04-17,614,8.3
2003-04-18,614,8.3
2003-04-19,614,8.3
2003-04-20,614,8.0
2003-04-21,614,7.1
2003-04-22,614,6.8
2003-04-23,614,6.5
2003-04-24,614,5.2
2003-04-25,614,5.9
2003-04-26,614,5.5
2003-04-27,614,6.7
2003-04-28,614,6.6
2003-04-29,614,7.3
2003-04-30,614,7.9
2003-05-01,614,10.2
2003-05-02,614,8.1
2003-05-03,614,7.2
2003-05-04,614,6.6
2003-05-05,614,5.8
2003-05-06,614,5.2
2003-05-07,614,4.8
2003-05-08,614,4.9
2003-05-09,614,4.5
2003-05-10,614,4.8
2003-05-11,614,5.2
2003-05-12,614,5.6
2003-05-13,614,6.0
2003-05-14,614,5.5
2003-05-15,614,6.0
2003-05-16,614,5.0
2003-05-17,614,6.4
2003-05-18,614,5.9
2003-05-19,614,5.4
2003-05-20,614,3.2
2003-05-21,614,3.8
2003-05-22,614,3.9
2003-05-23,614,4.3
2003-05-24,614,3.4
2003-05-25,614,5.0
2003-05-26,614,5.7
2003-05-27,614,6.4
2003-05-28,614,2.0
2003-05-29,614,1.5
2003-05-30,614,1.2
2003-05-31,614,1.0
2003-06-01,614,3.5
2003-06-02,614,3.2
2003-06-03,614,3.3
2003-06-04,614,2.5
2003-06-05,614,2.3
2003-06-06,614,2.0
2003-06-07,614,1.3
2003-06-08,614,1.4
2003-06-09,614,1.5
2003-06-10,614,2.5
2003-06-11,614,1.8
2003-06-12,614,1.9
2003-06-13,614,1.9
2003-06-14,614,1.5
2003-06-15,614,1.4
2003-06-16,614,2.1
2003-06-17,614,2.8
2003-06-18,614,2.5
2003-06-19,614,2.5
2003-06-20,614,1.9
2003-06-21,614,1.7
2003-06-22,614,1.5
2003-06-23,614,1.4
2003-06-24,614,1.3
2003-06-25,614,1.4
2003-06-26,614,1.8
2003-06-27,614,1.9
2003-06-28,614,1.9
2003-06-29,614,1.1
2003-06-30,614,0.8
2003-07-01,614,0.7
2003-07-02,614,0.5
2003-07-03,614,0.4
2003-07-04,614,0.4
2003-07-05,614,0.3
2003-07-07,614,0.0
2003-07-08,614,0.0
2003-07-09,614,0.0
2003-07-14,614,0.0
2003-07-15,614,0.0
2003-07-16,614,0.0
2004-02-06,614,9.4
2004-02-07,614,10.0
2004-02-08,614,10.7
2004-02-09,614,11.7
2004-02-10,614,11.5
2004-02-11,614,9.7
2004-02-12,614,9.0
2004-02-13,614,7.3
2004-02-14,614,8.2
2004-02-15,614,7.9
2004-02-16,614,8.1
2004-02-17,614,8.8
2004-02-18,614,8.4
2004-02-19,614,9.0
2004-02-20,614,8.6
2004-02-21,614,8.1
2004-02-22,614,7.6
2004-02-23,614,7.7
2004-02-24,614,7.1
2004-02-25,614,5.7
2004-02-26,614,5.1
2004-02-27,614,5.0
2004-02-28,614,4.5
2004-02-29,614,3.7
2004-03-01,614,5.2
2004-03-02,614,7.5
2004-03-03,614,8.4
2004-03-04,614,10.7
2004-03-05,614,12.1
2004-03-06,614,13.5
2004-03-07,614,15.7
2004-03-08,614,15.8
2004-03-09,614,16.6
2004-03-10,614,16.3
2004-03-11,614,15.9
2004-03-12,614,13.5
2004-03-13,614,14.1
2004-03-14,614,11.1
2004-03-15,614,11.7
2004-03-16,614,11.1
2004-03-17,614,10.7
2004-03-18,614,10.3
2004-03-19,614,11.0
2004-03-20,614,12.3
2004-03-21,614,14.0
2004-03-22,614,14.2
2004-03-23,614,14.3
2004-03-24,614,13.1
2004-03-25,614,12.5
2004-03-26,614,11.1
2004-03-27,614,10.1
2004-03-28,614,10.1
2004-03-29,614,10.8
2004-03-30,614,8.2
2004-03-31,614,7.6
2005-02-01,614,3.7
2005-02-02,614,3.8
2005-02-03,614,2.8
2005-02-10,614,7.4
2005-02-11,614,9.5
2005-02-12,614,8.7
2005-02-17,614,3.8
2005-02-18,614,5.7
2005-02-19,614,7.4
2005-02-20,614,7.8
2005-02-21,614,9.8
2005-02-22,614,10.2
2005-02-23,614,9.6
2005-02-24,614,8.6
2005-02-28,614,8.0
2005-03-01,614,8.1
2005-03-02,614,8.0
2005-03-03,614,7.3
2005-03-04,614,7.3
2005-03-05,614,9.1
2005-03-06,614,12.6
2005-03-07,614,12.4
2005-03-08,614,11.0
2005-03-09,614,11.3
2005-03-10,614,10.1
2005-03-11,614,11.0
2005-03-12,614,10.4
2005-03-13,614,9.7
2005-03-14,614,10.9
2005-03-15,614,9.4
2005-03-16,614,9.9
2005-03-17,614,9.1
2005-03-18,614,8.8
2005-03-19,614,9.7
2005-03-20,614,9.1
2005-03-21,614,8.6
2005-03-22,614,8.7
2005-03-23,614,9.6
2005-03-24,614,9.5
2005-03-25,614,12.9
2005-03-26,614,13.5
2005-03-27,614,13.4
2005-03-28,614,11.8
2005-03-29,614,12.0
2005-03-30,614,10.9
2005-03-31,614,10.6
2005-04-01,614,10.5
2005-04-02,614,10.2
2005-04-03,614,11.2
2005-04-04,614,12.7
2005-04-05,614,14.2
2005-04-06,614,11.2
2005-04-07,614,11.3
2005-04-08,614,11.5
2005-04-09,614,11.5
2005-04-10,614,11.6
2005-04-11,614,11.0
2005-04-12,614,10.9
2005-04-13,614,9.8
2005-04-14,614,10.8
2005-04-15,614,10.2
2005-04-16,614,9.2
2005-04-17,614,8.6
2005-04-18,614,8.9
2005-04-19,614,8.9
2005-04-20,614,8.7
2005-04-21,614,10.7
2005-04-22,614,10.7
2005-04-23,614,11.3
2005-04-24,614,11.6
2005-04-25,614,11.4
2005-04-26,614,10.9
2005-04-27,614,10.4
2005-04-28,614,10.0
2005-04-29,614,9.1
2005-04-30,614,8.1
2005-05-01,614,8.4
2005-05-02,614,8.2
2005-05-03,614,7.9
2005-05-04,614,7.2
2005-05-05,614,7.7
2005-05-06,614,7.9
2005-05-07,614,8.4
2005-05-08,614,8.1
2005-05-09,614,8.0
2005-05-10,614,6.7
2005-05-11,614,6.4
2005-05-12,614,5.3
2005-05-13,614,5.0
2005-05-14,614,4.8
2005-05-15,614,5.8
2005-05-16,614,5.2
2005-05-17,614,6.6
2005-05-18,614,7.0
2005-05-19,614,8.0
2005-05-20,614,9.6
2005-05-21,614,10.5
2005-05-22,614,10.0
2005-05-23,614,9.9
2005-05-24,614,11.2
2005-05-25,614,12.2
2005-05-26,614,12.2
2005-05-27,614,10.5
2005-05-28,614,11.5
2005-05-29,614,9.5
2005-05-30,614,9.2
2005-05-31,614,8.1
2005-06-01,614,7.6
2005-06-02,614,8.9
2005-06-03,614,7.8
2005-06-04,614,7.2
2005-06-05,614,6.7
2005-06-06,614,5.3
2005-06-07,614,5.3
2005-06-08,614,6.5
2005-06-09,614,5.2
2005-06-10,614,5.3
2005-06-11,614,5.3
2005-06-12,614,5.5
2005-06-13,614,5.0
2005-06-14,614,5.8
2005-06-15,614,5.9
2005-06-16,614,6.8
2005-06-17,614,8.4
2005-06-18,614,10.0
2005-06-19,614,9.2
2005-06-20,614,9.4
2005-06-21,614,8.9
2005-06-22,614,8.8
2005-06-23,614,8.1
2005-06-24,614,6.7
2005-06-25,614,6.2
2005-06-26,614,5.4
2005-06-27,614,4.2
2005-06-28,614,2.4
2005-06-29,614,1.8
2005-06-30,614,1.8
2005-07-01,614,2.1
2005-07-02,614,0.9
2005-07-03,614,0.4
2005-07-04,614,0.5
2005-07-05,614,0.3
2005-07-06,614,0.7
2005-07-07,614,0.2
2005-07-08,614,0.2
2005-07-09,614,0.2
2005-07-14,614,0.0
2005-07-15,614,0.0
2005-07-16,614,0.0
2005-07-22,614,1.4
2005-07-23,614,1.8
2005-07-24,614,1.0
2005-07-29,614,0.0
2005-07-30,614,0.0
2005-07-31,614,0.0
2006-02-01,614,4.0
2006-02-02,614,6.2
2006-02-03,614,4.0
2006-02-07,614,6.0
2006-02-08,614,7.1
2006-02-09,614,10.3
2006-02-12,614,7.7
2006-02-13,614,8.0
2006-02-14,614,6.9
2006-02-15,614,6.1
2006-02-16,614,4.7
2006-02-17,614,4.6
2006-02-18,614,4.3
2006-02-19,614,4.1
2006-02-20,614,4.3
2006-02-21,614,6.1
2006-02-22,614,6.6
2006-02-23,614,7.9
2006-02-24,614,9.0
2006-02-25,614,9.7
2006-02-26,614,8.6
2006-02-27,614,8.4
2006-02-28,614,9.3
2006-03-01,614,9.3
2006-03-02,614,9.1
2006-03-03,614,12.0
2006-03-04,614,10.9
2006-03-05,614,8.0
2006-03-06,614,5.8
2006-03-07,614,4.4
2006-03-08,614,4.6
2006-03-09,614,5.8
2006-03-10,614,6.5
2006-03-11,614,6.0
2006-03-12,614,6.8
2006-03-13,614,7.5
2006-03-14,614,7.9
2006-03-15,614,7.8
2006-03-16,614,8.0
2006-03-17,614,7.7
2006-03-18,614,7.2
2006-03-19,614,6.5
2006-03-20,614,5.9
2006-03-21,614,5.0
2006-03-22,614,3.7
2006-03-23,614,3.1
2006-03-24,614,5.5
2006-03-25,614,6.3
2006-03-26,614,6.4
2006-03-27,614,6.7
2006-03-28,614,7.5
2006-03-29,614,8.9
2006-03-30,614,10.2
2006-03-31,614,9.9
2006-04-01,614,9.6
2006-04-02,614,8.4
2006-04-03,614,7.0
2006-04-04,614,6.2
2006-04-05,614,5.0
2006-04-06,614,4.7
2006-04-07,614,5.1
2006-04-08,614,5.2
2006-04-09,614,5.4
2006-04-10,614,6.2
2006-04-11,614,5.6
2006-04-12,614,6.1
2006-04-13,614,6.6
2006-04-14,614,6.5
2006-04-15,614,7.1
2006-04-16,614,7.2
2006-04-17,614,7.3
2006-04-18,614,8.0
2006-04-19,614,8.3
2006-04-20,614,8.7
2006-04-21,614,8.1
2006-04-22,614,7.3
2006-04-23,614,7.7
2006-04-24,614,7.3
2006-04-25,614,7.9
2006-04-26,614,7.7
2006-04-27,614,8.1
2006-04-28,614,8.1
2006-04-29,614,8.1
2006-04-30,614,7.0
2006-05-01,614,7.0
2006-05-02,614,6.3
2006-05-03,614,6.6
2006-05-04,614,6.4
2006-05-05,614,6.1
2006-05-06,614,6.1
2006-05-07,614,5.5
2006-05-08,614,6.4
2006-05-09,614,7.6
2006-05-10,614,7.6
2006-05-11,614,8.9
2006-05-12,614,8.9
2006-05-13,614,8.6
2006-05-14,614,8.4
2006-05-15,614,8.0
2006-05-16,614,10.0
2006-05-17,614,9.3
2006-05-18,614,10.1
2006-05-19,614,10.1
2006-05-20,614,9.6
2006-05-21,614,9.0
2006-05-22,614,8.0
2006-05-23,614,8.5
2006-05-24,614,8.4
2006-05-25,614,8.5
2006-05-26,614,8.2
2006-05-27,614,7.1
2006-05-28,614,6.6
2006-05-29,614,6.6
2006-05-30,614,6.4
2006-05-31,614,5.1
2006-06-01,614,4.2
2006-06-02,614,4.3
2006-06-03,614,4.0
2006-06-04,614,4.8
2006-06-05,614,5.0
2006-06-06,614,5.3
2006-06-07,614,6.4
2006-06-08,614,7.1
2006-06-09,614,7.6
2006-06-10,614,7.2
2006-06-11,614,6.3
2006-06-12,614,6.7
2006-06-13,614,5.6
2006-06-14,614,5.3
2006-06-15,614,5.2
2006-06-16,614,5.0
2006-06-17,614,4.7
2006-06-18,614,4.1
2006-06-19,614,4.0
2006-06-20,614,4.3
2006-06-21,614,4.4
2006-06-22,614,4.4
2006-06-23,614,4.3
2006-06-24,614,4.1
2006-06-25,614,4.1
2006-06-26,614,2.8
2006-06-27,614,2.9
2006-06-28,614,2.2
2006-06-29,614,1.6
2006-06-30,614,1.5
2006-07-01,614,1.7
2006-07-02,614,1.4
2006-07-03,614,3.0
2006-07-04,614,2.9
2006-07-05,614,3.6
2006-07-06,614,2.9
2006-07-07,614,3.0
2006-07-08,614,2.5
2006-07-09,614,0.9
2006-07-10,614,0.6
2006-07-11,614,0.3
2006-07-12,614,0.3
2006-07-13,614,0.7
2006-07-14,614,0.8
2006-07-15,614,0.4
2006-07-16,614,0.2
2006-07-17,614,0.1
2006-07-18,614,0.0
2006-07-19,614,0.0
2006-07-20,614,0.0
2006-07-25,614,0.0
2006-07-26,614,0.0
2006-07-27,614,0.0
2007-01-02,614,9.7
2007-02-13,614,4.3
2007-02-14,614,5.0
2007-02-15,614,6.2
2007-02-16,614,6.5
2007-02-17,614,6.6
2007-02-18,614,7.1
2007-02-19,614,7.6
2007-02-20,614,8.4
2007-02-21,614,7.0
2007-02-22,614,6.5
2007-02-23,614,5.7
2007-02-24,614,4.4
2007-02-25,614,3.2
2007-03-13,614,5.2
2007-03-14,614,4.9
2007-03-15,614,6.9
2007-03-16,614,8.2
2007-03-17,614,7.9
2007-03-18,614,8.9
2007-03-19,614,10.2
2007-03-20,614,11.0
2007-03-21,614,11.1
2007-03-22,614,10.9
2007-03-23,614,10.2
2007-03-24,614,9.4
2007-03-25,614,7.6
2007-03-26,614,7.2
2007-03-27,614,6.2
2007-03-28,614,5.7
2007-03-29,614,5.4
2007-03-30,614,5.2
2007-03-31,614,5.9
2007-04-01,614,6.0
2007-04-02,614,6.4
2007-04-03,614,6.9
2007-04-04,614,8.8
2007-04-05,614,8.6
2007-04-06,614,9.0
2007-04-07,614,8.5
2007-04-08,614,8.5
2007-04-09,614,8.5
2007-04-10,614,7.8
2007-04-11,614,8.6
2007-04-12,614,8.3
2007-04-13,614,7.9
2007-04-14,614,7.9
2007-04-15,614,9.2
2007-04-16,614,9.5
2007-04-17,614,10.5
2007-04-18,614,10.8
2007-04-19,614,10.5
2007-04-20,614,10.3
2007-04-21,614,10.7
2007-04-22,614,10.7
2007-04-23,614,10.6
2007-04-24,614,10.0
2007-04-25,614,9.2
2007-04-26,614,8.6
2007-04-27,614,8.5
2007-04-28,614,8.1
2007-04-29,614,8.8
2007-04-30,614,8.9
2007-05-01,614,9.2
2007-05-02,614,9.0
2007-05-03,614,8.8
2007-05-04,614,8.1
2007-05-05,614,7.4
2007-05-06,614,6.6
2007-05-07,614,5.9
2007-05-08,614,5.7
2007-05-09,614,6.6
2007-05-10,614,5.9
2007-05-11,614,6.2
2007-05-12,614,7.1
2007-05-13,614,6.4
2007-05-14,614,5.7
2007-05-15,614,5.1
2007-05-16,614,4.8
2007-05-17,614,3.8
2007-05-18,614,3.1
2007-05-19,614,2.9
2007-05-20,614,1.8
2007-05-21,614,1.6
2007-05-22,614,0.9
2007-05-23,614,1.3
2007-05-24,614,2.9
2007-05-25,614,4.2
2007-05-26,614,4.9
2007-05-27,614,6.6
2007-05-28,614,7.5
2007-05-29,614,7.8
2007-05-30,614,8.2
2007-05-31,614,7.2
2007-06-01,614,7.3
2007-06-02,614,6.4
2007-06-03,614,6.3
2007-06-04,614,6.4
2007-06-05,614,4.6
2007-06-06,614,4.1
2007-06-07,614,3.5
2007-06-08,614,2.7
2007-06-09,614,3.3
2007-06-10,614,4.1
2007-06-11,614,5.1
2007-06-12,614,5.2
2007-06-13,614,4.7
2007-06-14,614,4.3
2007-06-15,614,4.8
2007-06-16,614,4.4
2007-06-17,614,4.2
2007-06-18,614,4.8
2007-06-19,614,3.9
2007-06-20,614,3.8
2007-06-21,614,3.5
2007-06-22,614,3.6
2007-06-23,614,3.2
2007-06-24,614,3.2
2007-06-25,614,1.9
2007-06-26,614,1.5
2007-06-27,614,1.3
2007-06-28,614,1.3
2007-06-29,614,1.8
2007-06-30,614,3.2
2008-02-01,614,3.5
2008-02-02,614,4.3
2008-02-03,614,5.9
2008-02-07,614,6.7
2008-02-08,614,6.5
2008-02-09,614,6.9
2008-02-15,614,6.4
2008-02-16,614,8.8
2008-02-17,614,9.2
2008-02-18,614,10.0
2008-02-19,614,9.6
2008-02-20,614,10.1
2008-02-21,614,10.0
2008-02-22,614,9.7
2008-02-23,614,8.4
2008-02-24,614,7.4
2008-02-25,614,6.1
2008-02-26,614,4.6
2008-02-27,614,3.8
2008-02-28,614,4.2
2008-02-29,614,4.1
2008-03-01,614,7.4
2008-03-02,614,8.7
2008-03-03,614,9.6
2008-03-04,614,9.8
2008-03-05,614,10.3
2008-03-06,614,9.7
2008-03-07,614,10.3
2008-03-08,614,10.6
2008-03-09,614,11.9
2008-03-10,614,11.5
2008-03-11,614,11.1
2008-03-12,614,9.6
2008-03-13,614,8.1
2008-03-14,614,6.1
2008-03-15,614,5.5
2008-03-16,614,6.0
2008-03-17,614,5.2
2008-03-18,614,6.5
2008-03-19,614,7.5
2008-03-20,614,8.2
2008-03-21,614,8.1
2008-03-22,614,8.6
2008-03-23,614,8.7
2008-03-24,614,8.7
2008-03-25,614,9.4
2008-03-26,614,8.3
2008-03-27,614,7.8
2008-03-28,614,5.6
2008-03-29,614,5.2
2008-03-30,614,4.0
2008-03-31,614,5.2
2008-04-01,614,6.2
2008-04-02,614,6.3
2008-04-03,614,8.2
2008-04-04,614,8.9
2008-04-05,614,9.9
2008-04-06,614,10.4
2008-04-07,614,10.6
2008-04-08,614,11.2
2008-04-09,614,10.2
2008-04-10,614,9.2
2008-04-11,614,8.6
2008-04-12,614,8.2
2008-04-13,614,7.4
2008-04-14,614,6.9
2008-04-15,614,6.5
2008-04-16,614,6.5
2008-04-17,614,8.1
2008-04-18,614,8.7
2008-04-19,614,8.9
2008-04-20,614,8.8
2008-04-21,614,8.5
2008-04-22,614,8.8
2008-04-23,614,9.0
2008-04-24,614,10.2
2008-04-25,614,9.8
2008-04-26,614,9.1
2008-04-27,614,7.8
2008-04-28,614,8.6
2008-04-29,614,7.5
2008-04-30,614,6.9
2008-05-01,614,7.5
2008-05-02,614,8.3
2008-05-03,614,9.3
2008-05-04,614,8.3
2008-05-05,614,8.2
2008-05-06,614,8.6
2008-05-07,614,8.3
2008-05-08,614,7.9
2008-05-09,614,7.9
2008-05-10,614,8.5
2008-05-11,614,6.4
2008-05-12,614,7.2
2008-05-13,614,5.6
2008-05-14,614,6.6
2008-05-15,614,10.2
2008-05-16,614,9.4
2008-05-17,614,9.7
2008-05-18,614,7.8
2008-05-19,614,6.4
2008-05-20,614,4.8
2008-05-21,614,3.9
2008-05-22,614,3.2
2008-05-23,614,3.3
2008-05-24,614,2.8
2008-05-25,614,1.7
2008-05-26,614,2.1
2008-05-27,614,2.4
2008-05-28,614,2.5
2008-05-29,614,4.6
2008-05-30,614,3.7
2008-05-31,614,6.1
2008-06-01,614,6.0
2008-06-02,614,5.6
2008-06-03,614,5.1
2008-06-04,614,4.8
2008-06-05,614,4.2
2008-06-06,614,5.0
2008-06-07,614,3.8
2008-06-08,614,3.3
2008-06-09,614,1.8
2008-06-10,614,1.1
2008-06-11,614,1.5
2008-06-12,614,0.9
2008-06-13,614,2.1
2008-06-14,614,2.7
2008-06-15,614,1.9
2008-06-16,614,0.9
2008-06-17,614,1.1
2008-06-18,614,0.9
2008-06-19,614,0.7
2008-06-20,614,0.7
2008-06-21,614,0.7
2008-06-22,614,0.4
2008-06-23,614,0.4
2008-06-24,614,0.1
2008-06-25,614,0.0
2008-06-26,614,0.7
2008-06-27,614,0.3
2008-06-28,614,1.5
2008-06-29,614,1.6
2008-06-30,614,0.8
2008-07-01,614,0.5
2008-07-02,614,0.7
2008-07-03,614,1.8
2008-07-04,614,1.6
2008-07-05,614,1.2
2008-07-06,614,1.3
2008-07-07,614,0.7
2008-07-08,614,0.4
2008-07-09,614,0.4
2008-07-10,614,0.3
2008-07-11,614,0.5
2008-07-12,614,0.6
2008-07-13,614,0.7
2008-07-14,614,0.5
2008-07-15,614,0.4
2009-02-01,614,2.4
2009-02-02,614,2.4
2009-02-03,614,1.8
2009-02-04,614,2.7
2009-02-05,614,4.3
2009-02-06,614,4.8
2009-02-07,614,5.0
2009-02-08,614,4.0
2009-02-09,614,4.0
2009-02-10,614,4.0
2009-02-11,614,3.9
2009-02-12,614,3.8
2009-02-13,614,3.5
2009-02-14,614,2.1
2009-02-15,614,0.9
2009-02-16,614,0.6
2009-02-17,614,0.3
2009-02-18,614,1.7
2009-02-19,614,3.3
2009-02-20,614,3.8
2009-02-21,614,3.8
2009-02-22,614,4.4
2009-02-23,614,4.1
2009-02-24,614,4.3
2009-02-25,614,4.5
2009-02-26,614,4.0
2009-02-27,614,4.2
2009-02-28,614,4.1
2009-03-01,614,3.8
2009-03-02,614,3.7
2009-03-03,614,3.6
2009-03-04,614,2.4
2009-03-05,614,2.1
2009-03-06,614,4.5
2009-03-07,614,5.1
2009-03-08,614,5.1
2009-03-09,614,5.5
2009-03-10,614,6.6
2009-03-11,614,7.2
2009-03-12,614,7.0
2009-03-13,614,6.6
2009-03-14,614,6.5
2009-03-15,614,6.3
2009-03-16,614,6.9
2009-03-17,614,6.0
2009-03-18,614,5.4
2009-03-19,614,5.1
2009-03-20,614,4.8
2009-03-21,614,5.8
2009-03-22,614,5.5
2009-03-23,614,7.7
2009-03-24,614,7.0
2009-03-25,614,7.8
2009-03-26,614,8.7
2009-03-27,614,9.4
2009-03-28,614,9.7
2009-03-29,614,10.0
2009-03-30,614,10.2
2009-03-31,614,10.5
2009-04-02,614,10.8
2009-04-03,614,8.8
2009-04-04,614,8.4
2009-04-11,614,8.9
2009-04-12,614,8.7
2009-04-13,614,8.7
2009-04-17,614,4.9
2009-04-18,614,5.2
2009-04-19,614,6.3
2009-04-26,614,13.8
2009-04-27,614,12.9
2009-04-28,614,13.1
2009-05-01,614,10.4
2009-05-02,614,9.1
2009-05-03,614,8.2
2009-05-04,614,8.4
2009-05-05,614,8.4
2009-05-06,614,8.9
2009-05-07,614,8.0
2009-05-08,614,7.4
2009-05-09,614,6.6
2009-05-10,614,5.9
2009-05-11,614,4.8
2009-05-12,614,5.0
2009-05-13,614,5.6
2009-05-14,614,4.5
2009-05-15,614,3.8
2009-05-16,614,3.5
2009-05-17,614,3.0
2009-05-18,614,2.7
2009-05-19,614,3.2
2009-05-20,614,4.2
2009-05-21,614,4.2
2009-05-22,614,4.7
2009-05-23,614,3.9
2009-05-24,614,4.3
2009-05-25,614,4.5
2009-05-26,614,4.4
2009-05-27,614,3.9
2009-05-28,614,3.7
2009-05-29,614,3.1
2009-05-30,614,2.7
2009-05-31,614,1.7
2009-06-01,614,3.1
2009-06-02,614,3.8
2009-06-03,614,3.5
2009-06-04,614,2.2
2009-06-05,614,1.2
2009-06-06,614,0.9
2009-06-07,614,0.9
2009-06-08,614,1.2
2009-06-09,614,1.5
2009-06-10,614,2.0
2009-06-11,614,2.4
2009-06-12,614,2.0
2009-06-13,614,1.8
2009-06-14,614,1.9
2009-06-15,614,2.5
2009-06-16,614,3.4
2009-06-17,614,4.5
2009-06-18,614,3.0
2009-06-19,614,5.0
2009-06-20,614,5.8
2009-06-21,614,4.3
2009-06-22,614,2.9
2009-06-23,614,3.5
2009-06-24,614,2.6
2009-06-25,614,2.6
2009-06-26,614,2.0
2009-06-27,614,2.1
2009-06-28,614,1.6
2009-06-29,614,1.2
2009-06-30,614,1.3
2009-07-01,614,1.6
2009-07-02,614,1.2
2009-07-03,614,1.0
2009-07-04,614,0.8
2009-07-05,614,1.5
2009-07-06,614,0.7
2009-07-07,614,1.2
2009-07-08,614,1.2
2009-07-09,614,1.9
2009-07-10,614,1.0
2009-07-11,614,0.2
2009-07-12,614,0.7
2009-07-13,614,0.6
2009-07-14,614,0.5
2009-07-15,614,1.2
2009-07-16,614,1.0
2009-07-17,614,0.8
2010-02-01,614,4.4
2010-02-02,614,4.0
2010-02-03,614,3.5
2010-02-04,614,2.2
2010-02-05,614,2.5
2010-02-06,614,1.6
2010-02-07,614,1.0
2010-02-08,614,2.0
2010-02-09,614,2.9
2010-02-10,614,3.5
2010-02-11,614,3.8
2010-02-12,614,4.0
2010-02-13,614,5.2
2010-02-14,614,6.0
2010-02-15,614,5.3
2010-02-16,614,4.9
2010-02-17,614,6.0
